gas,parameter_code,parameter_name,methodology_name,gpc_refno,year,formula_input_value,formula_input_units,formula_name,metadata,region,actor_id,datasource,rnk,methodology_id,formulainput_id
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,7.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",Western Africa,ST,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c402e9bd-cb6d-4235-8d6e-851c64d9cb83
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,2.02,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Caribbean,VC,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,2512d4f1-5c7c-4212-b82f-97f943f5acda
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,11.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Western Asia & Middle East,JO,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,07fb7891-a36b-4de1-b761-2fec395ef802
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,11.11,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Northern Europe,LT,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,bac3ce8b-8c9f-47a0-baaa-5a621e1c89b2
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,16.16,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Southern Europe,ME,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,c985bbfd-5213-441d-9f7b-2fc7f7c0e1d0
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,4.04,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Eastern Asia,MN,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,b5ab846a-ba67-4f9f-8155-7cdf0ffff7e8
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,23.76,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Southern Africa,NA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,6b30387f-7fb9-45bf-85b5-1dbc14c89586
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,16.16,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Southern Europe,PT,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,915b8064-4f94-4218-b2ee-ddc3cbff0109
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,11.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",Western Asia & Middle East,QA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,6582b284-2dd8-4285-b100-daae6f179212
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,16.16,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",Southern Europe,RS,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,84827f89-a6a7-438b-9f98-858ec8b85126
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,8.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",Eastern Africa,SS,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,f2c6b7e3-198d-473b-b600-26161c58ba51
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,23.76,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Southern Africa,ZA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,ff0e2805-54c4-4fc7-b1c4-25051f2248b9
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",South-Eastern Asia,PH,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,d6afeb6a-8385-44bd-ac8e-eb4f32426cf6
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,6.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-other""}",Western Asia & Middle East,LB,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,0ab29388-9dbb-4009-b907-d575864a98d1
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,21.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Western Asia & Middle East,IL,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,2f8fefeb-41a1-490d-a311-f41e4877e23f
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,21.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Western Asia & Middle East,LB,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,44bdc491-5448-4b2b-8f08-228498035d34
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Oceania: Australia and New Zealand,AU,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,5795a485-a76e-4376-9ca4-0942626b43d2
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,4.04,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-glass""}",Eastern Asia,JP,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,daf19244-ba85-4431-92d3-c23a47511b0e
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,4.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-glass""}",South-Eastern Asia,PH,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,d8fd7687-d2c5-4517-9ca3-0b19ce2ddaaf
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-glass""}",Western Africa,TG,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,e8abaf74-1171-4223-981c-ffbe9f712d5f
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Western Asia & Middle East,LB,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,fb56abe6-73ab-46d4-b62b-9b6612c1f0d8
CH4,WCF_H,waste-composition-leather,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-leather""}",Oceania: Australia and New Zealand,AU,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,205f1b0c-6644-423c-abbf-28e3d6cf6670
CH4,WCF_H,waste-composition-leather,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,1.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-leather""}",Western Asia & Middle East,LB,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,ad3e2f35-9470-4594-abe4-9cd607e3a0da
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,3.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Western Asia & Middle East,IL,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,ac2b6329-d541-4bc2-9de5-525324d5617c
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,11.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",Western Asia & Middle East,LB,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,12e88dc2-3050-49de-9b1a-04cf954b19e4
CH4,WCF_A,waste-composition-food,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,40.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-food""}",Oceania: Australia and New Zealand,AU,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,aff7967c-1668-408c-b60c-423c2dc2a814
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-garden""}",Oceania: Australia and New Zealand,AU,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,d13bb596-233a-4717-a4ab-214dc4bf1625
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-garden""}",Western Africa,TG,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,4c22683d-dd6b-4169-a2d7-3e8fb3c32141
CH4,WCF_A,waste-composition-food,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,47.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-food""}",Western Asia & Middle East,IL,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,6280e57d-dd61-4de5-8e5e-0008b8aefbd7
CH4,WCF_A,waste-composition-food,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,33.33,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-food""}",Eastern Asia,JP,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,0b447e4e-38b8-4c90-bdb4-f7984d07f60c
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Northern Europe,NO,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,ee417f1b-6425-4f7c-9b23-07688df8345d
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",South-Eastern Asia,PH,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,07214740-a517-43aa-b7a8-47e7892eb4c2
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Oceania: except for Australia and New Zealand,VU,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,94ec37bf-ad02-4db9-ab65-e983a60908b6
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,3.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-glass""}",Western Asia & Middle East,IL,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,ac83f518-823a-4dae-b0d7-6d16ada936a5
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,8.08,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-glass""}",Northern Europe,NO,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,99bd3b3e-393a-41fd-ade9-bc23c8a7ed83
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Western Africa,GW,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,af6a8c7b-21a5-4919-bad2-5e8e78a9728a
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Northern Europe,NO,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,3978a93a-06ff-478e-92e0-006584364fb3
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Oceania: except for Australia and New Zealand,VU,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,d1e130d1-0632-4b8e-9693-8c6c8975e8c1
CH4,WCF_H,waste-composition-leather,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,1.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-leather""}",Western Asia & Middle East,IL,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,82ae2e3a-57f6-45e2-b4f9-aecd90416cff
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,27.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",Oceania: Australia and New Zealand,AU,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,e763b82b-9ae3-4711-abca-5a7e6af13880
CH4,WCF_H,waste-composition-leather,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.99,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-leather""}",Eastern Europe,UA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,858d3455-6454-4483-8f91-9f56297312d0
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",Eastern Africa,DJ,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,e68fe3a1-7eea-4bbf-a204-f505362b6f45
CH4,WCF_I,waste-composition-other,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,13.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-other""}",Eastern Africa,DJ,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,34b409e3-092b-43b5-b4a2-f65ba4d998e3
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,20.2,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Northern Africa,TN,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,ad5d5339-a091-419d-aaf2-b2c7a72ca57f
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,21.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Western Asia & Middle East,TR,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,75f05d20-5778-4d79-8a90-5d9759a834ab
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,21.78,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-paper""}",Eastern Europe,UA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,d15d69c4-e9bd-4a5f-b34d-01f1d08f909b
CH4,WCF_J,waste-composition-plastics,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-plastics""}",Western Europe,DE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,e9032069-7e46-457e-b5ea-d4fcba691bb4
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Western Africa,SC,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,769fc0d2-e42d-4f23-8fb5-13c62ad8168d
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-garden""}",Middle Africa,TD,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,29183934-f159-46f7-a741-79b23e61442a
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-industrial""}",Western Africa,SC,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,51576c3b-04b6-4da3-b493-dee093cdcec3
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Western Europe,DE,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,22b92bb2-7b4c-4466-8518-333926b200f6
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Northern Africa,MA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,338d4544-5775-4535-ae68-4414fbad4d13
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-glass""}",Western Europe,DE,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,f7fa5a9b-8401-46e9-8fee-8b656274d799
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Southern Africa,MW,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,03ba6689-5e87-49ba-86fc-cef54df8c9b6
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Northern Africa,TN,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,cac96bf2-4bd1-41cf-b5b9-dca7e2f521c5
CH4,WCF_A,waste-composition-food,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,47.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-food""}",Western Asia & Middle East,TR,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,8ed5ea32-7174-4c96-9796-95ce5af72dc3
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-garden""}",Southern Africa,MW,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,bdb32c90-0d11-4fb4-9bcf-92cb6dc22896
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-industrial""}",Eastern Africa,DJ,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,548d5d7a-5b84-4412-80c0-5cb2450923c2
CH4,WCF_A,waste-composition-food,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,36.63,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-food""}",Southern Africa,MW,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,56539c74-0976-4b3c-8f77-04e53152f5dc
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Southern Africa,ZA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,bd890dfd-33dc-4b1b-a4ff-8f0c14df8920
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Central America,PA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c354af10-fdf0-46fa-8f91-0b1393a0968b
CH4,WCF_H,waste-composition-leather,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,1.98,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-leather""}",Central America,PA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,a9921a5d-d4e1-4028-b155-52d2fff89ebd
CH4,WCF_K,waste-composition-metal,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-metal""}",Western Europe,DE,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,a471a93e-fe3c-4c37-b707-dcc2fa837cf7
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,3.03,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-textiles""}",Northern Africa,TN,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,86f55609-5460-4e94-96c1-b2e5b87f202f
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,7.92,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Eastern Europe,UA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,0a780975-2c57-43b3-9504-93e35ab85aa0
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,12.87,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Central America,PA,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,dcaafeea-41c3-4b2f-950e-d608ce729c15
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,11.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-wood""}",Western Asia & Middle East,TR,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,96e396ba-0c33-4391-8166-a67c133f7706
CH4,WCF_C,waste-composition-paper,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,32.32,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-paper""}",Northern Europe,LV,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,1da36679-a8b3-43dd-afe8-0533948ea411
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,3.96,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-glass""}",South-Central Asia,PK,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,db913d72-91d7-4add-8661-da6c60874a42
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Northern Europe,LV,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,98114038-08c4-47db-aecc-51d31a797157
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",South-Central Asia,PK,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,a8b5b6f2-9622-4eca-a9cb-6e2d2b6746f7
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,2.97,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",South-Central Asia,PK,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,aca22083-af7c-4bea-b287-98a71775127a
CH4,WCF_A,waste-composition-food,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,25.25,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-food""}",Northern Europe,LV,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,20efd605-7930-4f68-a7cf-876a62c787e0
CH4,WCF_D,waste-composition-wood,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,7.92,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-wood""}",South-Central Asia,PK,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c5895866-0457-40f6-ba20-014bf6de9663
CH4,WCF_E,waste-composition-textiles,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,2.02,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-textiles""}",Northern Europe,SE,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,86eb6872-8ba2-4627-8cbf-197e80509828
CH4,WCF_B,waste-composition-garden,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-garden""}",Eastern Europe,UA,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c85d0da3-9518-412d-b850-70e3c47cf50c
CH4,WCF_F,waste-composition-industrial,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-industrial""}",Northern Europe,SE,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,f5497496-fcfe-425c-9460-91b103df22d5
CH4,WCF_K,waste-composition-metal,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,4.95,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-metal""}",North America,US,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,c72c0349-3b18-4da7-ac64-55c8f497d1f0
CH4,WCF_L,waste-composition-glass,methane-commitment-solid-waste-outboundary-methodology,III.1.2,,6.06,percent,methane-commitment,"{""methane-commitment-solid-waste-outboundary-waste-composition"":""waste-composition-glass""}",Caribbean,JM,IPCC,1,a1ce69bc-b300-3a67-880f-488bfcb70af3,964d66c2-6073-4c01-a346-1d7a1db992b8
CH4,WCF_G,waste-composition-nappies,methane-commitment-solid-waste-inboundary-methodology,III.1.1,,0.0,percent,methane-commitment,"{""methane-commitment-solid-waste-inboundary-waste-composition"":""waste-composition-nappies""}",Oceania: except for Australia and New Zealand,VU,IPCC,1,10ea106b-deb3-32b6-846e-391de358537f,d4b35a65-24b4-4507-8ba0-1f8ea111f724
